,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
123689,123690,2020,Colima,6,24,Mujeres,6637
123690,123691,2020,Colima,6,25,Hombres,6735
123691,123692,2020,Colima,6,25,Mujeres,6674
123692,123693,2020,Colima,6,26,Hombres,6729
123693,123694,2020,Colima,6,26,Mujeres,6676
123694,123695,2020,Colima,6,27,Hombres,6701
123695,123696,2020,Colima,6,27,Mujeres,6662
123696,123697,2020,Colima,6,28,Hombres,6638
123697,123698,2020,Colima,6,28,Mujeres,6624
123698,123699,2020,Colima,6,29,Hombres,6541
123699,123700,2020,Colima,6,29,Mujeres,6571
123700,123701,2020,Colima,6,30,Hombres,6432
123701,123702,2020,Colima,6,30,Mujeres,6508
123702,123703,2020,Colima,6,31,Hombres,6325
123703,123704,2020,Colima,6,31,Mujeres,6444
123704,123705,2020,Colima,6,32,Hombres,6205
123705,123706,2020,Colima,6,32,Mujeres,6366
123706,123707,2020,Colima,6,33,Hombres,6076
123707,123708,2020,Colima,6,33,Mujeres,6273
123708,123709,2020,Colima,6,34,Hombres,5942
123709,123710,2020,Colima,6,34,Mujeres,6177
123710,123711,2020,Colima,6,35,Hombres,5805
123711,123712,2020,Colima,6,35,Mujeres,6076
123712,123713,2020,Colima,6,36,Hombres,5662
123713,123714,2020,Colima,6,36,Mujeres,5970
123714,123715,2020,Colima,6,37,Hombres,5523
123715,123716,2020,Colima,6,37,Mujeres,5866
123716,123717,2020,Colima,6,38,Hombres,5391
123717,123718,2020,Colima,6,38,Mujeres,5762
123718,123719,2020,Colima,6,39,Hombres,5270
123719,123720,2020,Colima,6,39,Mujeres,5658
123720,123721,2020,Colima,6,40,Hombres,5165
123721,123722,2020,Colima,6,40,Mujeres,5563
123722,123723,2020,Colima,6,41,Hombres,5074
123723,123724,2020,Colima,6,41,Mujeres,5478
123724,123725,2020,Colima,6,42,Hombres,5003
123725,123726,2020,Colima,6,42,Mujeres,5396
123726,123727,2020,Colima,6,43,Hombres,4949
123727,123728,2020,Colima,6,43,Mujeres,5327
123728,123729,2020,Colima,6,44,Hombres,4912
123729,123730,2020,Colima,6,44,Mujeres,5260
123730,123731,2020,Colima,6,45,Hombres,4852
123731,123732,2020,Colima,6,45,Mujeres,5170
123732,123733,2020,Colima,6,46,Hombres,4778
123733,123734,2020,Colima,6,46,Mujeres,5070
123734,123735,2020,Colima,6,47,Hombres,4684
123735,123736,2020,Colima,6,47,Mujeres,4953
123736,123737,2020,Colima,6,48,Hombres,4574
123737,123738,2020,Colima,6,48,Mujeres,4821
123738,123739,2020,Colima,6,49,Hombres,4450
123739,123740,2020,Colima,6,49,Mujeres,4685
123740,123741,2020,Colima,6,50,Hombres,4319
123741,123742,2020,Colima,6,50,Mujeres,4536
123742,123743,2020,Colima,6,51,Hombres,4182
123743,123744,2020,Colima,6,51,Mujeres,4388
123744,123745,2020,Colima,6,52,Hombres,4047
123745,123746,2020,Colima,6,52,Mujeres,4242
123746,123747,2020,Colima,6,53,Hombres,3912
123747,123748,2020,Colima,6,53,Mujeres,4103
123748,123749,2020,Colima,6,54,Hombres,3791
123749,123750,2020,Colima,6,54,Mujeres,3968
123750,123751,2020,Colima,6,55,Hombres,3668
123751,123752,2020,Colima,6,55,Mujeres,3838
123752,123753,2020,Colima,6,56,Hombres,3539
123753,123754,2020,Colima,6,56,Mujeres,3707
123754,123755,2020,Colima,6,57,Hombres,3411
123755,123756,2020,Colima,6,57,Mujeres,3575
123756,123757,2020,Colima,6,58,Hombres,3280
123757,123758,2020,Colima,6,58,Mujeres,3440
123758,123759,2020,Colima,6,59,Hombres,3145
123759,123760,2020,Colima,6,59,Mujeres,3298
123760,123761,2020,Colima,6,60,Hombres,3007
123761,123762,2020,Colima,6,60,Mujeres,3158
123762,123763,2020,Colima,6,61,Hombres,2864
123763,123764,2020,Colima,6,61,Mujeres,3013
123764,123765,2020,Colima,6,62,Hombres,2716
123765,123766,2020,Colima,6,62,Mujeres,2866
123766,123767,2020,Colima,6,63,Hombres,2563
123767,123768,2020,Colima,6,63,Mujeres,2717
123768,123769,2020,Colima,6,64,Hombres,2412
123769,123770,2020,Colima,6,64,Mujeres,2565
123770,123771,2020,Colima,6,65,Hombres,2263
123771,123772,2020,Colima,6,65,Mujeres,2413
123772,123773,2020,Colima,6,66,Hombres,2112
123773,123774,2020,Colima,6,66,Mujeres,2264
123774,123775,2020,Colima,6,67,Hombres,1968
123775,123776,2020,Colima,6,67,Mujeres,2118
123776,123777,2020,Colima,6,68,Hombres,1824
123777,123778,2020,Colima,6,68,Mujeres,1974
123778,123779,2020,Colima,6,69,Hombres,1683
123779,123780,2020,Colima,6,69,Mujeres,1835
123780,123781,2020,Colima,6,70,Hombres,1574
123781,123782,2020,Colima,6,70,Mujeres,1729
123782,123783,2020,Colima,6,71,Hombres,1458
123783,123784,2020,Colima,6,71,Mujeres,1611
123784,123785,2020,Colima,6,72,Hombres,1348
123785,123786,2020,Colima,6,72,Mujeres,1504
123786,123787,2020,Colima,6,73,Hombres,1244
123787,123788,2020,Colima,6,73,Mujeres,1399
123788,123789,2020,Colima,6,74,Hombres,1144
123789,123790,2020,Colima,6,74,Mujeres,1298
123790,123791,2020,Colima,6,75,Hombres,1050
123791,123792,2020,Colima,6,75,Mujeres,1207
123792,123793,2020,Colima,6,76,Hombres,960
123793,123794,2020,Colima,6,76,Mujeres,1117
123794,123795,2020,Colima,6,77,Hombres,878
123795,123796,2020,Colima,6,77,Mujeres,1035
123796,123797,2020,Colima,6,78,Hombres,800
123797,123798,2020,Colima,6,78,Mujeres,960
123798,123799,2020,Colima,6,79,Hombres,725
123799,123800,2020,Colima,6,79,Mujeres,885
123800,123801,2020,Colima,6,80,Hombres,651
123801,123802,2020,Colima,6,80,Mujeres,807
123802,123803,2020,Colima,6,81,Hombres,584
123803,123804,2020,Colima,6,81,Mujeres,734
123804,123805,2020,Colima,6,82,Hombres,525
123805,123806,2020,Colima,6,82,Mujeres,666
123806,123807,2020,Colima,6,83,Hombres,468
123807,123808,2020,Colima,6,83,Mujeres,603
123808,123809,2020,Colima,6,84,Hombres,416
123809,123810,2020,Colima,6,84,Mujeres,542
123810,123811,2020,Colima,6,85,Hombres,368
123811,123812,2020,Colima,6,85,Mujeres,485
123812,123813,2020,Colima,6,86,Hombres,322
123813,123814,2020,Colima,6,86,Mujeres,429
123814,123815,2020,Colima,6,87,Hombres,280
123815,123816,2020,Colima,6,87,Mujeres,378
123816,123817,2020,Colima,6,88,Hombres,242
123817,123818,2020,Colima,6,88,Mujeres,330
123818,123819,2020,Colima,6,89,Hombres,205
123819,123820,2020,Colima,6,89,Mujeres,286
123820,123821,2020,Colima,6,90,Hombres,173
123821,123822,2020,Colima,6,90,Mujeres,243
123822,123823,2020,Colima,6,91,Hombres,142
123823,123824,2020,Colima,6,91,Mujeres,202
123824,123825,2020,Colima,6,92,Hombres,117
123825,123826,2020,Colima,6,92,Mujeres,167
123826,123827,2020,Colima,6,93,Hombres,93
123827,123828,2020,Colima,6,93,Mujeres,135
123828,123829,2020,Colima,6,94,Hombres,74
123829,123830,2020,Colima,6,94,Mujeres,109
123830,123831,2020,Colima,6,95,Hombres,59
123831,123832,2020,Colima,6,95,Mujeres,86
123832,123833,2020,Colima,6,96,Hombres,44
123833,123834,2020,Colima,6,96,Mujeres,67
123834,123835,2020,Colima,6,97,Hombres,33
123835,123836,2020,Colima,6,97,Mujeres,51
123836,123837,2020,Colima,6,98,Hombres,24
123837,123838,2020,Colima,6,98,Mujeres,37
123838,123839,2020,Colima,6,99,Hombres,17
123839,123840,2020,Colima,6,99,Mujeres,27
123840,123841,2020,Colima,6,100,Hombres,12
123841,123842,2020,Colima,6,100,Mujeres,19
123842,123843,2020,Colima,6,101,Hombres,8
123843,123844,2020,Colima,6,101,Mujeres,13
123844,123845,2020,Colima,6,102,Hombres,5
123845,123846,2020,Colima,6,102,Mujeres,8
123846,123847,2020,Colima,6,103,Hombres,3
123847,123848,2020,Colima,6,103,Mujeres,5
123848,123849,2020,Colima,6,104,Hombres,2
123849,123850,2020,Colima,6,104,Mujeres,3
123850,123851,2020,Colima,6,105,Hombres,1
123851,123852,2020,Colima,6,105,Mujeres,2
123852,123853,2020,Colima,6,106,Hombres,1
123853,123854,2020,Colima,6,106,Mujeres,1
123854,123855,2020,Colima,6,107,Hombres,0
123855,123856,2020,Colima,6,107,Mujeres,0
123856,123857,2020,Colima,6,108,Hombres,0
123857,123858,2020,Colima,6,108,Mujeres,0
123858,123859,2020,Colima,6,109,Hombres,0
123859,123860,2020,Colima,6,109,Mujeres,0
141680,141681,2020,Chiapas,7,0,Hombres,64553
141681,141682,2020,Chiapas,7,0,Mujeres,62316
141682,141683,2020,Chiapas,7,1,Hombres,64442
141683,141684,2020,Chiapas,7,1,Mujeres,62251
141684,141685,2020,Chiapas,7,2,Hombres,64036
141685,141686,2020,Chiapas,7,2,Mujeres,61876
141686,141687,2020,Chiapas,7,3,Hombres,64048
141687,141688,2020,Chiapas,7,3,Mujeres,61892
141688,141689,2020,Chiapas,7,4,Hombres,64248
141689,141690,2020,Chiapas,7,4,Mujeres,62614
141690,141691,2020,Chiapas,7,5,Hombres,63805
141691,141692,2020,Chiapas,7,5,Mujeres,62349
141692,141693,2020,Chiapas,7,6,Hombres,63223
141693,141694,2020,Chiapas,7,6,Mujeres,61864
141694,141695,2020,Chiapas,7,7,Hombres,62662
141695,141696,2020,Chiapas,7,7,Mujeres,61291
141696,141697,2020,Chiapas,7,8,Hombres,62062
141697,141698,2020,Chiapas,7,8,Mujeres,60664
141698,141699,2020,Chiapas,7,9,Hombres,61448
141699,141700,2020,Chiapas,7,9,Mujeres,60059
141700,141701,2020,Chiapas,7,10,Hombres,60790
141701,141702,2020,Chiapas,7,10,Mujeres,59389
141702,141703,2020,Chiapas,7,11,Hombres,60065
141703,141704,2020,Chiapas,7,11,Mujeres,58736
141704,141705,2020,Chiapas,7,12,Hombres,59301
141705,141706,2020,Chiapas,7,12,Mujeres,58025
141706,141707,2020,Chiapas,7,13,Hombres,58605
141707,141708,2020,Chiapas,7,13,Mujeres,57323
141708,141709,2020,Chiapas,7,14,Hombres,57998
141709,141710,2020,Chiapas,7,14,Mujeres,56754
141710,141711,2020,Chiapas,7,15,Hombres,57197
141711,141712,2020,Chiapas,7,15,Mujeres,56086
141712,141713,2020,Chiapas,7,16,Hombres,55977
141713,141714,2020,Chiapas,7,16,Mujeres,55139
141714,141715,2020,Chiapas,7,17,Hombres,54677
141715,141716,2020,Chiapas,7,17,Mujeres,54207
141716,141717,2020,Chiapas,7,18,Hombres,53414
141717,141718,2020,Chiapas,7,18,Mujeres,53367
141718,141719,2020,Chiapas,7,19,Hombres,52281
141719,141720,2020,Chiapas,7,19,Mujeres,52609
141720,141721,2020,Chiapas,7,20,Hombres,51340
141721,141722,2020,Chiapas,7,20,Mujeres,51945
141722,141723,2020,Chiapas,7,21,Hombres,50477
141723,141724,2020,Chiapas,7,21,Mujeres,51328
141724,141725,2020,Chiapas,7,22,Hombres,49652
141725,141726,2020,Chiapas,7,22,Mujeres,50816
141726,141727,2020,Chiapas,7,23,Hombres,48875
141727,141728,2020,Chiapas,7,23,Mujeres,50426
141728,141729,2020,Chiapas,7,24,Hombres,48162
141729,141730,2020,Chiapas,7,24,Mujeres,50088
141730,141731,2020,Chiapas,7,25,Hombres,47545
141731,141732,2020,Chiapas,7,25,Mujeres,49735
141732,141733,2020,Chiapas,7,26,Hombres,46869
141733,141734,2020,Chiapas,7,26,Mujeres,49272
141734,141735,2020,Chiapas,7,27,Hombres,46068
141735,141736,2020,Chiapas,7,27,Mujeres,48726
141736,141737,2020,Chiapas,7,28,Hombres,45096
141737,141738,2020,Chiapas,7,28,Mujeres,48093
141738,141739,2020,Chiapas,7,29,Hombres,43803
141739,141740,2020,Chiapas,7,29,Mujeres,47227
141740,141741,2020,Chiapas,7,30,Hombres,42435
141741,141742,2020,Chiapas,7,30,Mujeres,46286
141742,141743,2020,Chiapas,7,31,Hombres,41208
141743,141744,2020,Chiapas,7,31,Mujeres,45417
141744,141745,2020,Chiapas,7,32,Hombres,39962
141745,141746,2020,Chiapas,7,32,Mujeres,44492
141746,141747,2020,Chiapas,7,33,Hombres,38740
141747,141748,2020,Chiapas,7,33,Mujeres,43523
141748,141749,2020,Chiapas,7,34,Hombres,37529
141749,141750,2020,Chiapas,7,34,Mujeres,42528
141750,141751,2020,Chiapas,7,35,Hombres,36314
141751,141752,2020,Chiapas,7,35,Mujeres,41525
141752,141753,2020,Chiapas,7,36,Hombres,35120
141753,141754,2020,Chiapas,7,36,Mujeres,40520
141754,141755,2020,Chiapas,7,37,Hombres,33990
141755,141756,2020,Chiapas,7,37,Mujeres,39528
141756,141757,2020,Chiapas,7,38,Hombres,32938
141757,141758,2020,Chiapas,7,38,Mujeres,38550
141758,141759,2020,Chiapas,7,39,Hombres,31996
141759,141760,2020,Chiapas,7,39,Mujeres,37591
141760,141761,2020,Chiapas,7,40,Hombres,31189
141761,141762,2020,Chiapas,7,40,Mujeres,36682
141762,141763,2020,Chiapas,7,41,Hombres,30517
141763,141764,2020,Chiapas,7,41,Mujeres,35837
141764,141765,2020,Chiapas,7,42,Hombres,29966
141765,141766,2020,Chiapas,7,42,Mujeres,35044
141766,141767,2020,Chiapas,7,43,Hombres,29527
141767,141768,2020,Chiapas,7,43,Mujeres,34310
141768,141769,2020,Chiapas,7,44,Hombres,29169
141769,141770,2020,Chiapas,7,44,Mujeres,33607
141770,141771,2020,Chiapas,7,45,Hombres,28681
141771,141772,2020,Chiapas,7,45,Mujeres,32743
141772,141773,2020,Chiapas,7,46,Hombres,28118
141773,141774,2020,Chiapas,7,46,Mujeres,31811
141774,141775,2020,Chiapas,7,47,Hombres,27448
141775,141776,2020,Chiapas,7,47,Mujeres,30809
141776,141777,2020,Chiapas,7,48,Hombres,26680
141777,141778,2020,Chiapas,7,48,Mujeres,29739
141778,141779,2020,Chiapas,7,49,Hombres,25839
141779,141780,2020,Chiapas,7,49,Mujeres,28643
141780,141781,2020,Chiapas,7,50,Hombres,24988
141781,141782,2020,Chiapas,7,50,Mujeres,27548
141782,141783,2020,Chiapas,7,51,Hombres,24119
141783,141784,2020,Chiapas,7,51,Mujeres,26466
141784,141785,2020,Chiapas,7,52,Hombres,23262
141785,141786,2020,Chiapas,7,52,Mujeres,25416
141786,141787,2020,Chiapas,7,53,Hombres,22433
141787,141788,2020,Chiapas,7,53,Mujeres,24414
141788,141789,2020,Chiapas,7,54,Hombres,21640
141789,141790,2020,Chiapas,7,54,Mujeres,23471
141790,141791,2020,Chiapas,7,55,Hombres,20875
141791,141792,2020,Chiapas,7,55,Mujeres,22558
141792,141793,2020,Chiapas,7,56,Hombres,20119
141793,141794,2020,Chiapas,7,56,Mujeres,21668
141794,141795,2020,Chiapas,7,57,Hombres,19363
141795,141796,2020,Chiapas,7,57,Mujeres,20789
141796,141797,2020,Chiapas,7,58,Hombres,18600
141797,141798,2020,Chiapas,7,58,Mujeres,19905
141798,141799,2020,Chiapas,7,59,Hombres,17814
141799,141800,2020,Chiapas,7,59,Mujeres,19007
141800,141801,2020,Chiapas,7,60,Hombres,17004
141801,141802,2020,Chiapas,7,60,Mujeres,18090
141802,141803,2020,Chiapas,7,61,Hombres,16174
141803,141804,2020,Chiapas,7,61,Mujeres,17159
141804,141805,2020,Chiapas,7,62,Hombres,15331
141805,141806,2020,Chiapas,7,62,Mujeres,16222
141806,141807,2020,Chiapas,7,63,Hombres,14484
141807,141808,2020,Chiapas,7,63,Mujeres,15292
141808,141809,2020,Chiapas,7,64,Hombres,13642
141809,141810,2020,Chiapas,7,64,Mujeres,14390
141810,141811,2020,Chiapas,7,65,Hombres,12817
141811,141812,2020,Chiapas,7,65,Mujeres,13514
141812,141813,2020,Chiapas,7,66,Hombres,11997
141813,141814,2020,Chiapas,7,66,Mujeres,12668
141814,141815,2020,Chiapas,7,67,Hombres,11230
141815,141816,2020,Chiapas,7,67,Mujeres,11853
141816,141817,2020,Chiapas,7,68,Hombres,10462
141817,141818,2020,Chiapas,7,68,Mujeres,11063
141818,141819,2020,Chiapas,7,69,Hombres,9713
141819,141820,2020,Chiapas,7,69,Mujeres,10306
141820,141821,2020,Chiapas,7,70,Hombres,9139
141821,141822,2020,Chiapas,7,70,Mujeres,9734
141822,141823,2020,Chiapas,7,71,Hombres,8522
141823,141824,2020,Chiapas,7,71,Mujeres,9105
141824,141825,2020,Chiapas,7,72,Hombres,7932
141825,141826,2020,Chiapas,7,72,Mujeres,8506
141826,141827,2020,Chiapas,7,73,Hombres,7370
141827,141828,2020,Chiapas,7,73,Mujeres,7940
141828,141829,2020,Chiapas,7,74,Hombres,6835
141829,141830,2020,Chiapas,7,74,Mujeres,7398
141830,141831,2020,Chiapas,7,75,Hombres,6327
141831,141832,2020,Chiapas,7,75,Mujeres,6888
141832,141833,2020,Chiapas,7,76,Hombres,5835
141833,141834,2020,Chiapas,7,76,Mujeres,6389
141834,141835,2020,Chiapas,7,77,Hombres,5370
141835,141836,2020,Chiapas,7,77,Mujeres,5912
141836,141837,2020,Chiapas,7,78,Hombres,4946
141837,141838,2020,Chiapas,7,78,Mujeres,5473
141838,141839,2020,Chiapas,7,79,Hombres,4516
141839,141840,2020,Chiapas,7,79,Mujeres,5023
141840,141841,2020,Chiapas,7,80,Hombres,4099
141841,141842,2020,Chiapas,7,80,Mujeres,4575
141842,141843,2020,Chiapas,7,81,Hombres,3699
141843,141844,2020,Chiapas,7,81,Mujeres,4145
141844,141845,2020,Chiapas,7,82,Hombres,3323
141845,141846,2020,Chiapas,7,82,Mujeres,3738
141846,141847,2020,Chiapas,7,83,Hombres,2971
141847,141848,2020,Chiapas,7,83,Mujeres,3350
141848,141849,2020,Chiapas,7,84,Hombres,2643
141849,141850,2020,Chiapas,7,84,Mujeres,2990
141850,141851,2020,Chiapas,7,85,Hombres,2338
141851,141852,2020,Chiapas,7,85,Mujeres,2653
141852,141853,2020,Chiapas,7,86,Hombres,2054
141853,141854,2020,Chiapas,7,86,Mujeres,2337
141854,141855,2020,Chiapas,7,87,Hombres,1788
141855,141856,2020,Chiapas,7,87,Mujeres,2045
141856,141857,2020,Chiapas,7,88,Hombres,1543
141857,141858,2020,Chiapas,7,88,Mujeres,1771
141858,141859,2020,Chiapas,7,89,Hombres,1314
141859,141860,2020,Chiapas,7,89,Mujeres,1514
141860,141861,2020,Chiapas,7,90,Hombres,1104
141861,141862,2020,Chiapas,7,90,Mujeres,1276
141862,141863,2020,Chiapas,7,91,Hombres,911
141863,141864,2020,Chiapas,7,91,Mujeres,1060
141864,141865,2020,Chiapas,7,92,Hombres,748
141865,141866,2020,Chiapas,7,92,Mujeres,877
141866,141867,2020,Chiapas,7,93,Hombres,600
141867,141868,2020,Chiapas,7,93,Mujeres,709
141868,141869,2020,Chiapas,7,94,Hombres,479
141869,141870,2020,Chiapas,7,94,Mujeres,567
141870,141871,2020,Chiapas,7,95,Hombres,376
141871,141872,2020,Chiapas,7,95,Mujeres,447
141872,141873,2020,Chiapas,7,96,Hombres,289
141873,141874,2020,Chiapas,7,96,Mujeres,345
141874,141875,2020,Chiapas,7,97,Hombres,217
141875,141876,2020,Chiapas,7,97,Mujeres,261
141876,141877,2020,Chiapas,7,98,Hombres,159
141877,141878,2020,Chiapas,7,98,Mujeres,192
141878,141879,2020,Chiapas,7,99,Hombres,114
141879,141880,2020,Chiapas,7,99,Mujeres,136
141880,141881,2020,Chiapas,7,100,Hombres,79
141881,141882,2020,Chiapas,7,100,Mujeres,94
141882,141883,2020,Chiapas,7,101,Hombres,53
141883,141884,2020,Chiapas,7,101,Mujeres,63
141884,141885,2020,Chiapas,7,102,Hombres,35
141885,141886,2020,Chiapas,7,102,Mujeres,41
141886,141887,2020,Chiapas,7,103,Hombres,22
141887,141888,2020,Chiapas,7,103,Mujeres,26
141888,141889,2020,Chiapas,7,104,Hombres,13
141889,141890,2020,Chiapas,7,104,Mujeres,16
141890,141891,2020,Chiapas,7,105,Hombres,7
141891,141892,2020,Chiapas,7,105,Mujeres,9
141892,141893,2020,Chiapas,7,106,Hombres,4
141893,141894,2020,Chiapas,7,106,Mujeres,5
141894,141895,2020,Chiapas,7,107,Hombres,3
141895,141896,2020,Chiapas,7,107,Mujeres,3
141896,141897,2020,Chiapas,7,108,Hombres,0
141897,141898,2020,Chiapas,7,108,Mujeres,1
141898,141899,2020,Chiapas,7,109,Hombres,2
141899,141900,2020,Chiapas,7,109,Mujeres,2
159720,159721,2020,Chihuahua,8,0,Hombres,32057
159721,159722,2020,Chihuahua,8,0,Mujeres,30907
159722,159723,2020,Chihuahua,8,1,Hombres,32187
159723,159724,2020,Chihuahua,8,1,Mujeres,31049
159724,159725,2020,Chihuahua,8,2,Hombres,32537
159725,159726,2020,Chihuahua,8,2,Mujeres,31395
159726,159727,2020,Chihuahua,8,3,Hombres,32721
159727,159728,2020,Chihuahua,8,3,Mujeres,31569
159728,159729,2020,Chihuahua,8,4,Hombres,32490
159729,159730,2020,Chihuahua,8,4,Mujeres,31932
159730,159731,2020,Chihuahua,8,5,Hombres,32829
159731,159732,2020,Chihuahua,8,5,Mujeres,32293
159732,159733,2020,Chihuahua,8,6,Hombres,33087
159733,159734,2020,Chihuahua,8,6,Mujeres,32525
159734,159735,2020,Chihuahua,8,7,Hombres,33341
159735,159736,2020,Chihuahua,8,7,Mujeres,32702
159736,159737,2020,Chihuahua,8,8,Hombres,33550
159737,159738,2020,Chihuahua,8,8,Mujeres,32830
159738,159739,2020,Chihuahua,8,9,Hombres,33754
159739,159740,2020,Chihuahua,8,9,Mujeres,32970
159740,159741,2020,Chihuahua,8,10,Hombres,33979
159741,159742,2020,Chihuahua,8,10,Mujeres,33099
159742,159743,2020,Chihuahua,8,11,Hombres,34187
159743,159744,2020,Chihuahua,8,11,Mujeres,33238
159744,159745,2020,Chihuahua,8,12,Hombres,34341
159745,159746,2020,Chihuahua,8,12,Mujeres,33310
159746,159747,2020,Chihuahua,8,13,Hombres,34505
159747,159748,2020,Chihuahua,8,13,Mujeres,33350
159748,159749,2020,Chihuahua,8,14,Hombres,34632
159749,159750,2020,Chihuahua,8,14,Mujeres,33393
159750,159751,2020,Chihuahua,8,15,Hombres,34668
159751,159752,2020,Chihuahua,8,15,Mujeres,33372
159752,159753,2020,Chihuahua,8,16,Hombres,34538
159753,159754,2020,Chihuahua,8,16,Mujeres,33214
159754,159755,2020,Chihuahua,8,17,Hombres,34312
159755,159756,2020,Chihuahua,8,17,Mujeres,33025
159756,159757,2020,Chihuahua,8,18,Hombres,34078
159757,159758,2020,Chihuahua,8,18,Mujeres,32852
159758,159759,2020,Chihuahua,8,19,Hombres,33779
159759,159760,2020,Chihuahua,8,19,Mujeres,32632
159760,159761,2020,Chihuahua,8,20,Hombres,33486
159761,159762,2020,Chihuahua,8,20,Mujeres,32366
159762,159763,2020,Chihuahua,8,21,Hombres,33249
159763,159764,2020,Chihuahua,8,21,Mujeres,32104
159764,159765,2020,Chihuahua,8,22,Hombres,33035
159765,159766,2020,Chihuahua,8,22,Mujeres,31897
159766,159767,2020,Chihuahua,8,23,Hombres,32857
159767,159768,2020,Chihuahua,8,23,Mujeres,31767
159768,159769,2020,Chihuahua,8,24,Hombres,32714
159769,159770,2020,Chihuahua,8,24,Mujeres,31683
159770,159771,2020,Chihuahua,8,25,Hombres,32528
159771,159772,2020,Chihuahua,8,25,Mujeres,31549
159772,159773,2020,Chihuahua,8,26,Hombres,32200
159773,159774,2020,Chihuahua,8,26,Mujeres,31288
159774,159775,2020,Chihuahua,8,27,Hombres,31777
159775,159776,2020,Chihuahua,8,27,Mujeres,30976
159776,159777,2020,Chihuahua,8,28,Hombres,31219
159777,159778,2020,Chihuahua,8,28,Mujeres,30610
159778,159779,2020,Chihuahua,8,29,Hombres,30518
159779,159780,2020,Chihuahua,8,29,Mujeres,30161
159780,159781,2020,Chihuahua,8,30,Hombres,29798
159781,159782,2020,Chihuahua,8,30,Mujeres,29715
159782,159783,2020,Chihuahua,8,31,Hombres,29119
159783,159784,2020,Chihuahua,8,31,Mujeres,29324
